2026-05-22 10:11:17 | INFO     | src.utils.utils                | Logging initialized — level=INFO  file=logs\run_20260522_131117.log
2026-05-22 10:11:17 | INFO     | __main__                       | === gestionHvsA-adrsArgy | mode=historical ===
2026-05-22 10:11:17 | INFO     | src.utils.utils                | [START] historical data download
2026-05-22 10:11:17 | INFO     | src.data.loader                | Starting historical download: 2015-01-01 → 2023-12-01 | tickers: ['YPF', 'GGAL', 'BMA', 'PAM', 'TGS', 'CEPU', 'EDN', 'LOMA', 'CRESY', 'IRS']
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [YPF] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [GGAL] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [BMA] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [PAM] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [TGS] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [CEPU] 305 weekly rows (2018-01-29 → 2023-11-27)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [EDN] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [LOMA] 318 weekly rows (2017-10-30 → 2023-11-27)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [CRESY] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:38 | INFO     | src.data.downloader            | [IRS] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:11:42 | ERROR    | yfinance                       | $AY24.BA: possibly delisted; no timezone found
2026-05-22 10:11:42 | WARNING  | src.data.scraper_al30d         | [AY24.BA] all sources failed and no cache available
2026-05-22 10:11:45 | ERROR    | yfinance                       | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"Quote not found for symbol: AL30D.BA"}}}
2026-05-22 10:11:46 | ERROR    | yfinance                       | $AL30D.BA: possibly delisted; no timezone found
2026-05-22 10:11:46 | WARNING  | src.data.scraper_al30d         | [AL30D.BA] all sources failed and no cache available
2026-05-22 10:11:46 | WARNING  | src.data.scraper_al30d         | sovereign_bond: all sources failed — returning empty series
