2026-05-22 11:07:15 | INFO     | src.utils.utils                | Logging initialized — level=INFO  file=logs\run_20260522_140715.log
2026-05-22 11:07:15 | INFO     | __main__                       | === gestionHvsA-adrsArgy | mode=live ===
2026-05-22 11:07:15 | INFO     | __main__                       | Live mode: 6 months | 2024-01 → 2024-06
2026-05-22 11:07:15 | INFO     | src.utils.utils                | [START] live 2024-01
2026-05-22 11:07:15 | INFO     | src.data.loader                | Starting live-month download: 2024-07-01 → 2024-01-31 (cutoff: 2024-01-31) | tickers: ['YPF', 'GGAL', 'BMA', 'PAM', 'TGS', 'CEPU', 'EDN', 'LOMA', 'CRESY', 'IRS']
2026-05-22 11:07:18 | ERROR    | yfinance                       | $YPF: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:18 | WARNING  | src.data.downloader            | [YPF] yfinance returned empty DataFrame
2026-05-22 11:07:19 | ERROR    | yfinance                       | $GGAL: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:19 | WARNING  | src.data.downloader            | [GGAL] yfinance returned empty DataFrame
2026-05-22 11:07:20 | ERROR    | yfinance                       | $BMA: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:20 | WARNING  | src.data.downloader            | [BMA] yfinance returned empty DataFrame
2026-05-22 11:07:22 | ERROR    | yfinance                       | $PAM: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:22 | WARNING  | src.data.downloader            | [PAM] yfinance returned empty DataFrame
2026-05-22 11:07:23 | ERROR    | yfinance                       | $TGS: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:23 | WARNING  | src.data.downloader            | [TGS] yfinance returned empty DataFrame
2026-05-22 11:07:25 | ERROR    | yfinance                       | $CEPU: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:25 | WARNING  | src.data.downloader            | [CEPU] yfinance returned empty DataFrame
2026-05-22 11:07:26 | ERROR    | yfinance                       | $EDN: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:26 | WARNING  | src.data.downloader            | [EDN] yfinance returned empty DataFrame
2026-05-22 11:07:28 | ERROR    | yfinance                       | $LOMA: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:28 | WARNING  | src.data.downloader            | [LOMA] yfinance returned empty DataFrame
2026-05-22 11:07:29 | ERROR    | yfinance                       | $CRESY: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:29 | WARNING  | src.data.downloader            | [CRESY] yfinance returned empty DataFrame
2026-05-22 11:07:30 | ERROR    | yfinance                       | $IRS: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1706677200")
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [IRS] yfinance returned empty DataFrame
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [YPF] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [GGAL] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [BMA] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [PAM] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [TGS] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [CEPU] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [EDN] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [LOMA] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [CRESY] no data downloaded
2026-05-22 11:07:30 | WARNING  | src.data.downloader            | [IRS] no data downloaded
2026-05-22 11:07:32 | ERROR    | yfinance                       | $^MERV: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719802800, endDate = 1706670000")
2026-05-22 11:07:32 | WARNING  | src.data.downloader            | [^MERV] yfinance returned empty DataFrame
2026-05-22 11:07:35 | ERROR    | yfinance                       | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"Quote not found for symbol: AL30D.BA"}}}
2026-05-22 11:07:36 | ERROR    | yfinance                       | $AL30D.BA: possibly delisted; no timezone found
2026-05-22 11:07:36 | WARNING  | src.data.scraper_al30d         | [AL30D.BA] all sources failed and no cache available
2026-05-22 11:07:36 | WARNING  | src.data.scraper_al30d         | sovereign_bond: all sources failed — returning empty series
2026-05-22 11:07:37 | WARNING  | src.data.scraper_ccl           | CCL: all sources failed — returning empty series
2026-05-22 11:07:37 | WARNING  | src.data.scraper_macro         | [macro/ipc] extending last cached value (4132.4790) to fill 2024-07-01 → 2024-01-31
2026-05-22 11:07:38 | WARNING  | src.data.scraper_macro         | [macro/embi] cache has no valid values
2026-05-22 11:07:39 | WARNING  | src.data.scraper_macro         | [macro/reservas] extending last cached value (24302.2581) to fill 2024-07-01 → 2024-01-31
2026-05-22 11:07:40 | WARNING  | src.data.scraper_macro         | [macro/tc_oficial] extending last cached value (845.5000) to fill 2024-07-01 → 2024-01-31
2026-05-22 11:07:40 | INFO     | src.data.validator             | Coverage report [prices]
2026-05-22 11:07:40 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 11:07:40 | INFO     | src.data.validator             | asset                 first_date    last_date      rows    nan    nan%  status    
2026-05-22 11:07:40 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 11:07:40 | ERROR    | src.data.validator             | YPF                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | GGAL                  MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | BMA                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | PAM                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | TGS                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | CEPU                  MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | EDN                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | LOMA                  MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | CRESY                 MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | IRS                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | sovereign_bond        MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | merval                MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | ccl                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 11:07:40 | INFO     | src.data.validator             | Coverage report [macro]
2026-05-22 11:07:40 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 11:07:40 | INFO     | src.data.validator             | asset                 first_date    last_date      rows    nan    nan%  status    
2026-05-22 11:07:40 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 11:07:40 | ERROR    | src.data.validator             | ipc                   MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | embi                  MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | reservas              MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | ERROR    | src.data.validator             | tc_oficial            MISSING       MISSING           0      0  100.00%  ERROR     
2026-05-22 11:07:40 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 11:07:40 | ERROR    | src.data.loader                | Live-month validation failed — data NOT appended. 15 error(s):
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [YPF] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [GGAL] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [BMA] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [PAM] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [TGS] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [CEPU] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [EDN] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [LOMA] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [CRESY] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [IRS] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [merval] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [ccl] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [ipc] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [reservas] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | ERROR    | src.data.loader                |   [tc_oficial] series is entirely NaN (0 rows)
2026-05-22 11:07:40 | INFO     | src.features.features          | compute_features: 789 weekly rows | 10 tickers | warm-up = 30 rows
2026-05-22 11:07:40 | WARNING  | src.nlp.nlp                    | News directory not found: data\news\2024\01 — returning 0.0 (neutral)
2026-05-22 11:07:40 | WARNING  | src.signals.regime             | _build_monthly_feature_matrix: 'embi' is entirely NaN — filling with 0.0
2026-05-22 11:07:40 | INFO     | src.signals.regime             | Regime prediction: risk_off (p=0.431) | month=2024-01 | nlp_score=0.0000
2026-05-22 11:07:40 | INFO     | src.allocation.allocator       | compute_weights: risk_off (p=0.431) | active=[BMA=1.495, CEPU=1.506, CRESY=1.269, EDN=1.448, GGAL=1.509, IRS=1.311, LOMA=1.126, PAM=1.172, TGS=1.238, YPF=1.300] | excluded=[none] | BMA=0.0800 CEPU=0.0800 CRESY=0.0800 EDN=0.0800 GGAL=0.0800 IRS=0.0800 LOMA=0.0800 PAM=0.0800 TGS=0.0800 YPF=0.0800 AL30D=0.2000
2026-05-22 11:07:40 | INFO     | __main__                       | 2024-01 | risk_off (p=0.431) | nlp=0.0000 | active=10 excluded=0
2026-05-22 11:07:40 | INFO     | src.utils.utils                | [DONE]  live 2024-01 — 25.27s
2026-05-22 11:07:40 | INFO     | src.utils.utils                | [START] live 2024-02
2026-05-22 11:07:40 | INFO     | src.data.loader                | Starting live-month download: 2024-07-01 → 2024-02-29 (cutoff: 2024-02-29) | tickers: ['YPF', 'GGAL', 'BMA', 'PAM', 'TGS', 'CEPU', 'EDN', 'LOMA', 'CRESY', 'IRS']
2026-05-22 11:07:42 | ERROR    | yfinance                       | $YPF: possibly delisted; no price data found  (1wk 2024-07-01 -> 2024-02-29) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1719806400, endDate = 1709182800")
2026-05-22 11:07:42 | WARNING  | src.data.downloader            | [YPF] yfinance returned empty DataFrame
