2026-05-22 10:24:29 | INFO     | src.utils.utils                | Logging initialized — level=INFO  file=logs\run_20260522_132429.log
2026-05-22 10:24:29 | INFO     | __main__                       | === gestionHvsA-adrsArgy | mode=historical ===
2026-05-22 10:24:29 | INFO     | src.utils.utils                | [START] historical data download
2026-05-22 10:24:29 | INFO     | src.data.loader                | Starting historical download: 2015-01-01 → 2023-12-01 | tickers: ['YPF', 'GGAL', 'BMA', 'PAM', 'TGS', 'CEPU', 'EDN', 'LOMA', 'CRESY', 'IRS']
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [YPF] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [GGAL] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [BMA] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [PAM] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [TGS] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [CEPU] 305 weekly rows (2018-01-29 → 2023-11-27)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [EDN] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [LOMA] 318 weekly rows (2017-10-30 → 2023-11-27)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [CRESY] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:38 | INFO     | src.data.downloader            | [IRS] 466 weekly rows (2015-01-01 → 2023-11-30)
2026-05-22 10:24:42 | ERROR    | yfinance                       | $AY24.BA: possibly delisted; no timezone found
2026-05-22 10:24:42 | WARNING  | src.data.scraper_al30d         | [AY24.BA] all sources failed and no cache available
2026-05-22 10:24:46 | ERROR    | yfinance                       | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"Quote not found for symbol: AL30D.BA"}}}
2026-05-22 10:24:47 | ERROR    | yfinance                       | $AL30D.BA: possibly delisted; no timezone found
2026-05-22 10:24:47 | WARNING  | src.data.scraper_al30d         | [AL30D.BA] all sources failed and no cache available
2026-05-22 10:24:47 | WARNING  | src.data.scraper_al30d         | sovereign_bond: all sources failed — returning empty series
2026-05-22 10:24:48 | INFO     | src.data.scraper_ccl           | CCL: GGAL ratio fallback used (466 observations)
2026-05-22 10:24:49 | INFO     | src.data.scraper_macro         | [macro/ipc] datos.gob.ar: 93 rows
2026-05-22 10:24:49 | WARNING  | src.data.scraper_macro         | [macro/embi] all sources failed and no cache — NaN series
2026-05-22 10:24:49 | INFO     | src.data.scraper_macro         | [macro/reservas] datos.gob.ar: 108 rows
2026-05-22 10:24:50 | INFO     | src.data.scraper_macro         | [macro/tc_oficial] datos.gob.ar: 108 rows
2026-05-22 10:24:50 | INFO     | src.data.validator             | Coverage report [prices]
2026-05-22 10:24:50 | INFO     | src.data.validator             | ----------------------------------------------------------------------------------
2026-05-22 10:24:50 | INFO     | src.data.validator             | asset                 first_date    last_date      rows    nan    nan%  status    
