2026-05-24 18:06:54 | INFO     | src.utils.utils                | Logging initialized — level=INFO  file=logs\run_20260524_210654.log
2026-05-24 18:06:54 | INFO     | __main__                       | === gestionHvsA-adrsArgy | mode=live ===
2026-05-24 18:06:54 | INFO     | __main__                       | Live mode: 24 months | 2024-01 → 2025-12
2026-05-24 18:06:54 | INFO     | src.utils.utils                | [START] live 2024-01
2026-05-24 18:06:54 | INFO     | src.data.loader                | Starting live-month download: 2026-01-03 → 2024-01-31 (cutoff: 2024-01-31) | tickers: ['YPF', 'GGAL', 'BMA', 'PAM', 'TGS', 'CEPU', 'EDN', 'LOMA', 'CRESY', 'IRS']
2026-05-24 18:06:57 | ERROR    | yfinance                       | $YPF: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:06:57 | WARNING  | src.data.downloader            | [YPF] yfinance returned empty DataFrame
2026-05-24 18:06:58 | ERROR    | yfinance                       | $GGAL: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:06:58 | WARNING  | src.data.downloader            | [GGAL] yfinance returned empty DataFrame
2026-05-24 18:06:59 | ERROR    | yfinance                       | $BMA: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:06:59 | WARNING  | src.data.downloader            | [BMA] yfinance returned empty DataFrame
2026-05-24 18:07:00 | ERROR    | yfinance                       | $PAM: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:07:00 | WARNING  | src.data.downloader            | [PAM] yfinance returned empty DataFrame
2026-05-24 18:07:01 | ERROR    | yfinance                       | $TGS: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:07:01 | WARNING  | src.data.downloader            | [TGS] yfinance returned empty DataFrame
2026-05-24 18:07:03 | ERROR    | yfinance                       | $CEPU: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:07:03 | WARNING  | src.data.downloader            | [CEPU] yfinance returned empty DataFrame
2026-05-24 18:07:04 | ERROR    | yfinance                       | $EDN: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:07:04 | WARNING  | src.data.downloader            | [EDN] yfinance returned empty DataFrame
2026-05-24 18:07:05 | ERROR    | yfinance                       | $LOMA: possibly delisted; no price data found  (1wk 2026-01-03 -> 2024-01-31) (Yahoo error = "Invalid input - start date cannot be after end date. startDate = 1767416400, endDate = 1706677200")
2026-05-24 18:07:05 | WARNING  | src.data.downloader            | [LOMA] yfinance returned empty DataFrame
